id,fecha_utc,latitud,longitud,profundidad_km,magnitud,tipo_magnitud,lugar
us6000pfi3,2024-12-24 22:42:25.776,-28.2047,-67.3646,138.0,5.9,mww,"25 km SE of Tinogasta, Argentina"
us6000pfjj,2024-12-25 05:59:38.403,-34.7436,-72.7824,21.023,4.2,mb,"73 km NNW of Constitución, Chile"
us6000pfld,2024-12-25 19:07:06.362,-24.0714,-66.9435,183.493,4.5,mb,"65 km WNW of San Antonio de los Cobres, Argentina"
us6000pfm9,2024-12-25 23:14:32.889,-32.986,-71.8777,24.285,4.0,mwr,"23 km WNW of Valparaíso, Chile"
us6000pfud,2024-12-27 04:13:47.108,-24.0816,-66.9544,238.84,4.2,mb,"66 km WNW of San Antonio de los Cobres, Argentina"
us6000pfw0,2024-12-27 11:49:48.019,-21.7021,-68.5879,108.248,4.3,mb,"63 km SSW of Ollagüe, Chile"
us6000pfyg,2024-12-27 18:15:39.494,-22.2185,-68.6582,115.707,4.7,mwr,"37 km NE of Calama, Chile"
us6000pfzz,2024-12-27 20:14:35.642,-23.458,-67.0001,215.845,4.3,mb,"109 km NW of San Antonio de los Cobres, Argentina"
us6000pg60,2024-12-28 16:55:17.086,-24.2208,-67.0624,179.795,4.2,mb,"75 km W of San Antonio de los Cobres, Argentina"
us6000pget,2024-12-30 05:40:49.297,-29.9251,-72.0531,10.0,5.5,mb,"68 km W of Coquimbo, Chile"
us6000pgf5,2024-12-30 05:41:06.678,-29.9272,-71.9959,10.0,5.5,mww,"63 km W of Coquimbo, Chile"
us6000pj6l,2024-12-30 06:08:31.843,-29.8952,-72.1171,10.0,4.4,mb,"75 km W of Coquimbo, Chile"
us6000pgfj,2024-12-30 06:18:14.534,-32.4805,-70.4715,99.456,4.2,mb,"38 km NE of San Felipe, Chile"
us6000pgge,2024-12-30 08:51:49.811,-29.9302,-72.1121,23.242,4.2,mb,"74 km W of Coquimbo, Chile"
us6000pggx,2024-12-30 09:58:46.244,-29.3545,-71.2354,48.507,4.6,mwr,"60 km N of La Serena, Chile"
us6000pgh0,2024-12-30 10:12:21.144,-29.9459,-71.9932,25.049,4.2,mb,"63 km W of Coquimbo, Chile"
us6000pghw,2024-12-30 15:25:58.372,-24.166,-69.565,92.136,4.5,mb,"101 km SE of Antofagasta, Chile"
us6000pglk,2024-12-31 05:51:59.273,-28.7474,-70.2097,97.247,4.2,mb,"56 km ESE of Vallenar, Chile"
us6000pgn9,2024-12-31 11:53:47.561,-19.6821,-69.3835,101.481,4.5,mb,"41 km S of Camiña, Chile"
us6000pgri,2024-12-31 23:13:20.048,-20.1826,-70.6231,35.0,5.0,mwr,"49 km W of Puerto, Chile"
